DOID,Gene
DOID:684,9126
DOID:162,9128
DOID:10584,9128
DOID:219,9128
DOID:1612,9128
DOID:10584,9129
DOID:8466,9129
DOID:225,9130
DOID:684,9130
DOID:162,9130
DOID:326,9131
DOID:769,9131
DOID:10283,9131
DOID:219,9131
DOID:1324,9131
DOID:2316,9131
DOID:3672,9131
DOID:162,9131
DOID:0050860,9131
DOID:657,9131
DOID:0080199,9131
DOID:0111227,9131
DOID:332,9131
DOID:1749,9131
DOID:10652,9131
DOID:0111502,9131
DOID:0050745,9131
DOID:0060058,9131
DOID:1612,9131
DOID:1036,9131
DOID:8552,9131
DOID:2394,9131
DOID:423,9131
DOID:870,9131
DOID:684,9131
DOID:1793,9131
DOID:8469,9131
DOID:8466,9131
DOID:10871,9131
DOID:10487,9131
DOID:0112295,9131
DOID:1389,9131
DOID:3908,9131
DOID:0050566,9131
DOID:0050758,9131
DOID:3355,9131
DOID:1205,9131
DOID:10003,9132
DOID:0050563,9132
DOID:6432,9132
DOID:0110644,9132
DOID:225,9132
DOID:0110558,9132
DOID:162,9132
DOID:0050861,9133
DOID:3910,9133
DOID:162,9133
DOID:1612,9133
DOID:1749,9133
DOID:3908,9133
DOID:11054,9133
DOID:684,9133
DOID:3347,9133
DOID:9119,9133
DOID:9261,9133
DOID:3948,9133
DOID:8923,9133
DOID:1085,9133
DOID:225,9133
DOID:4467,9133
DOID:1612,9134
DOID:162,9134
DOID:768,9134
DOID:2394,9134
DOID:9261,9134
DOID:1793,9134
DOID:1324,9134
DOID:3908,9134
DOID:11054,9134
DOID:684,9134
DOID:10534,9134
DOID:4362,9134
DOID:3498,9134
DOID:1781,9134
DOID:3910,9134
DOID:1612,9135
DOID:418,9136
DOID:9256,9136
DOID:1612,9138
DOID:10763,9138
DOID:1240,9138
DOID:1793,9138
DOID:0050771,9138
DOID:0081013,9138
DOID:9256,9139
DOID:1612,9140
DOID:2043,9140
DOID:684,9140
DOID:1883,9140
DOID:14330,9140
DOID:10327,9140
DOID:10534,9140
DOID:4362,9140
DOID:5520,9140
DOID:162,9140
DOID:1793,9140
DOID:5844,9140
DOID:8552,9140
DOID:1036,9140
DOID:0080162,9141
DOID:8552,9141
DOID:10534,9141
DOID:7148,9141
DOID:9119,9141
DOID:1240,9141
DOID:699,9141
DOID:12558,9141
DOID:14566,9141
DOID:9538,9141
DOID:3371,9141
DOID:8398,9141
DOID:409,9141
DOID:4159,9141
DOID:2876,9141
DOID:162,9141
DOID:2394,9141
DOID:1324,9141
DOID:9351,9141
DOID:9261,9141
DOID:3770,9141
DOID:4450,9141
DOID:1749,9141
DOID:11934,9143
DOID:14330,9143
DOID:934,9144
DOID:162,9144
DOID:684,9144
DOID:5419,9145
DOID:3312,9145
DOID:3192,9146
DOID:657,9146
DOID:162,9146
DOID:687,9146
DOID:8632,9146
DOID:2055,9146
DOID:1389,9147
DOID:0050902,9148
DOID:0060224,9148
DOID:3498,9149
DOID:1793,9149
DOID:3347,9149
DOID:4074,9149
DOID:2394,9149
DOID:225,9149
DOID:1612,9149
DOID:9256,9149
DOID:9970,9149
DOID:9352,9149
DOID:870,9150
DOID:1324,9150
DOID:3312,9152
DOID:5419,9152
DOID:0060695,9152
DOID:811,9153
DOID:1883,9153
DOID:2355,9153
DOID:1920,9153
DOID:13189,9153
DOID:4074,9154
DOID:299,9154
DOID:811,9154
DOID:3908,9154
DOID:1040,9154
DOID:1324,9154
DOID:1793,9154
DOID:2394,9154
DOID:0070323,9154
DOID:3883,9156
DOID:162,9156
DOID:9256,9156
DOID:1324,9156
DOID:1612,9156
DOID:10534,9156
DOID:225,9156
DOID:4362,9156
DOID:684,9156
DOID:1909,9156
DOID:0111987,9156
DOID:0111083,9156
DOID:2394,9156
DOID:5520,9156
DOID:10283,9156
DOID:5426,9156
DOID:3910,9156
DOID:3347,9156
DOID:5082,9158
DOID:225,9158
DOID:3910,9158
DOID:5082,9159
DOID:2352,9159
DOID:3146,9159
DOID:409,9159
DOID:225,9159
DOID:9452,9159
DOID:2048,9159
DOID:305,9162
DOID:3498,9166
DOID:1612,9166
DOID:10283,9166
DOID:1380,9166
DOID:1749,9166
DOID:684,9166
DOID:2394,9166
DOID:0050866,9166
DOID:1790,9166
DOID:1793,9166
DOID:11432,9166
DOID:2871,9166
DOID:4362,9166
DOID:305,9166
DOID:10591,9166
DOID:13129,9166
DOID:7148,9166
DOID:11054,9166
DOID:288,9166
DOID:8552,9166
DOID:5520,9166
DOID:3590,9166
DOID:0050865,9166
DOID:162,9166
DOID:1324,9166
DOID:3908,9166
DOID:1612,9167
DOID:2394,9168
DOID:162,9168
DOID:3908,9168
DOID:1793,9168
DOID:418,9168
DOID:419,9168
DOID:850,9168
DOID:1324,9168
DOID:305,9168
DOID:684,9168
DOID:1612,9168
DOID:4467,9168
DOID:3910,9168
DOID:13241,9169
DOID:865,9169
DOID:0080600,9169
DOID:2394,9170
DOID:1612,9170
DOID:219,9170
DOID:10283,9170
DOID:684,9170
DOID:1380,9170
DOID:9256,9170
DOID:3347,9170
DOID:3355,9170
DOID:3717,9170
DOID:1324,9170
DOID:5520,9170
DOID:4467,9170
DOID:288,9170
DOID:4450,9170
DOID:11984,9172
DOID:6419,9172
DOID:162,9173
DOID:3310,9173
DOID:934,9173
DOID:2841,9173
DOID:178,9173
DOID:1184,9173
DOID:3083,9173
DOID:0050589,9173
DOID:0060180,9173
DOID:8577,9173
DOID:225,9173
DOID:326,9173
DOID:3393,9173
DOID:10591,9173
DOID:9352,9173
DOID:1612,9173
DOID:784,9173
DOID:8506,9173
DOID:2913,9173
DOID:11981,9173
DOID:9970,9173
DOID:5844,9173
DOID:10763,9173
DOID:1712,9173
DOID:10223,9173
DOID:0080745,9173
DOID:7147,9173
DOID:0050697,9173
DOID:12894,9173
DOID:0111687,9173
DOID:3082,9173
DOID:0081267,9173
DOID:9146,9173
DOID:11502,9173
DOID:11650,9173
DOID:1036,9173
DOID:8552,9173
DOID:289,9173
DOID:0050860,9173
DOID:305,9173
DOID:10534,9173
DOID:9651,9173
DOID:0080933,9173
DOID:7148,9173
DOID:0080811,9173
DOID:9415,9173
DOID:5419,9173
DOID:2377,9173
DOID:0080685,9173
DOID:4450,9173
DOID:6713,9173
DOID:409,9173
DOID:526,9173
DOID:0080784,9173
DOID:2316,9173
DOID:9351,9173
DOID:5093,9173
DOID:10871,9173
DOID:0060224,9173
DOID:684,9173
DOID:3044,9173
DOID:5082,9173
DOID:865,9173
DOID:2942,9173
DOID:0080356,9173
DOID:0050700,9173
DOID:12842,9173
DOID:0050169,9173
DOID:418,9173
DOID:4481,9173
DOID:824,9173
DOID:10652,9173
DOID:8692,9173
DOID:2043,9175
DOID:684,9175
DOID:11119,9177
DOID:1470,9177
DOID:5419,9177
DOID:0050741,9177
DOID:9974,9177
DOID:0050742,9177
DOID:0111084,9177
DOID:84,9177
DOID:3312,9177
DOID:9976,9177
DOID:2951,9177
DOID:1596,9177
DOID:1969,9179
DOID:1059,9179
DOID:1883,9179
DOID:0060580,9179
DOID:2476,9179
DOID:0110802,9179
DOID:1826,9179
DOID:607,9179
DOID:10629,9179
DOID:0050639,9180
DOID:219,9180
DOID:1749,9180
DOID:9256,9180
DOID:9120,9180
DOID:1240,9180
DOID:3744,9180
DOID:7148,9180
DOID:9074,9180
DOID:0050873,9180
DOID:0050547,9180
DOID:162,9180
DOID:0050589,9180
DOID:4362,9180
DOID:11166,9180
DOID:1555,9180
DOID:11054,9180
DOID:10534,9180
DOID:0080208,9180
DOID:3068,9180
DOID:2394,9180
DOID:1793,9180
DOID:0050866,9180
DOID:3393,9180
DOID:162,9181
DOID:1909,9181
DOID:8778,9181
DOID:1612,9181
DOID:3459,9181
DOID:684,9181
DOID:3908,9181
DOID:219,9181
DOID:0070355,9181
DOID:1793,9181
DOID:9256,9181
DOID:10283,9181
DOID:2975,9181
DOID:12712,9181
DOID:1612,9182
DOID:3347,9184
DOID:9256,9184
DOID:1612,9184
DOID:0050866,9184
DOID:1115,9184
DOID:10003,9184
DOID:305,9184
DOID:1240,9184
DOID:10283,9185
DOID:162,9185
DOID:1612,9185
DOID:1749,9185
DOID:0050534,9187
DOID:5679,9187
DOID:10584,9187
DOID:0060578,9188
DOID:8469,9188
DOID:1612,9188
DOID:11983,9188
DOID:10534,9188
DOID:1909,9188
DOID:9256,9188
DOID:769,9188
DOID:3347,9188
DOID:9352,9188
DOID:11054,9191
DOID:10534,9191
DOID:3328,9194
DOID:10283,9194
DOID:0070311,9194
DOID:3908,9194
DOID:3347,9194
DOID:1826,9196
DOID:607,9197
DOID:0081337,9200
DOID:14717,9200
DOID:10652,9200
DOID:1793,9201
DOID:9206,9201
DOID:299,9201
DOID:1094,9201
DOID:3498,9201
DOID:162,9201
DOID:9256,9201
DOID:219,9201
DOID:4467,9201
DOID:2043,9201
DOID:1324,9201
DOID:684,9201
DOID:1612,9201
DOID:3908,9201
DOID:289,9201
DOID:169,9201
DOID:3907,9201
DOID:7474,9201
DOID:11054,9201
DOID:5517,9201
DOID:657,9201
DOID:263,9201
DOID:1993,9201
DOID:0050125,9201
DOID:11934,9201
DOID:11166,9201
DOID:10487,9201
DOID:2377,9201
DOID:769,9201
DOID:1749,9201
DOID:8567,9201
DOID:4947,9201
DOID:10534,9201
DOID:4362,9201
DOID:2945,9201
DOID:0080600,9201
DOID:0050866,9201
DOID:11394,9201
DOID:5419,9203
DOID:5844,9208
DOID:9256,9208
DOID:3068,9208
DOID:684,9208
DOID:3883,9209
DOID:5426,9210
DOID:11612,9210
DOID:225,9210
DOID:12336,9210
DOID:0060748,9211
DOID:1826,9211
DOID:3328,9211
DOID:14566,9211
DOID:2234,9211
DOID:6364,9211
DOID:1824,9211
DOID:10283,9211
DOID:0080741,9211
DOID:9588,9211
DOID:1749,9211
DOID:1612,9211
DOID:305,9212
DOID:3068,9212
DOID:3908,9212
DOID:162,9212
DOID:0050866,9212
DOID:2871,9212
DOID:1612,9212
DOID:14566,9212
DOID:3369,9212
DOID:684,9212
DOID:0060060,9212
DOID:4001,9212
DOID:1749,9212
DOID:3074,9212
DOID:4362,9212
DOID:769,9212
DOID:9119,9212
DOID:11054,9212
DOID:8893,9212
DOID:10283,9212
DOID:2876,9212
DOID:1107,9212
DOID:289,9212
DOID:3459,9212
DOID:3371,9212
DOID:12603,9212
DOID:0050639,9212
DOID:0050908,9212
DOID:1324,9212
DOID:8552,9212
DOID:1240,9212
DOID:0050746,9212
DOID:0050933,9212
DOID:3347,9212
DOID:0080199,9212
DOID:0050902,9212
DOID:1781,9212
DOID:9256,9212
DOID:3973,9212
DOID:10534,9212
DOID:10286,9212
DOID:0080630,9212
DOID:0050745,9212
DOID:8632,9212
DOID:4467,9212
DOID:3114,9212
DOID:1909,9212
DOID:9952,9212
DOID:768,9212
DOID:3910,9212
DOID:5520,9212
DOID:0080855,9213
DOID:0050865,9213
DOID:1062,9213
DOID:10573,9213
DOID:3347,9213
DOID:305,9213
DOID:3910,9213
DOID:2394,9213
DOID:1040,9214
DOID:4362,9214
DOID:162,9215
DOID:936,9215
DOID:8649,9215
DOID:1749,9215
DOID:3247,9215
DOID:3571,9215
DOID:0111227,9217
DOID:332,9217
DOID:0090018,9217
DOID:5419,9217
DOID:1612,9217
DOID:0050752,9217
DOID:231,9217
DOID:10652,9217
DOID:12217,9217
DOID:0050902,9217
DOID:3312,9218
DOID:0111227,9218
DOID:332,9218
DOID:1085,9218
DOID:1883,9218
DOID:9256,9218
DOID:3908,9218
DOID:1003,9219
DOID:684,9219
DOID:3908,9219
DOID:3275,9219
DOID:10534,9219
DOID:3498,9219
DOID:162,9219
DOID:219,9219
DOID:1612,9219
DOID:1324,9219
DOID:0080199,9219
DOID:9256,9219
DOID:4074,9219
DOID:0050866,9219
DOID:1749,9219
DOID:4362,9219
DOID:12377,9221
DOID:0060578,9221
DOID:684,9221
DOID:8469,9221
DOID:3908,9221
DOID:10283,9221
DOID:934,9221
DOID:9256,9221
DOID:1612,9221
DOID:0050851,9223
DOID:11166,9223
DOID:162,9223
DOID:684,9223
DOID:5419,9223
DOID:0060578,9223
DOID:4492,9223
DOID:8778,9223
DOID:9008,9223
DOID:0060250,9223
DOID:5603,9223
DOID:0060182,9223
DOID:4450,9223
DOID:11335,9223
DOID:0050598,9223
DOID:399,9223
DOID:1612,9223
DOID:11054,9227
DOID:14791,9227
DOID:10283,9227
DOID:1909,9227
DOID:11105,9227
DOID:8501,9227
DOID:1884,9227
DOID:9256,9227
DOID:10584,9227
DOID:5419,9228
DOID:0110408,9228
DOID:1324,9228
DOID:3908,9228
DOID:12849,9228
DOID:1307,9228
DOID:84,9229
DOID:5419,9229
DOID:10652,9229
DOID:10933,9229
DOID:1470,9229
DOID:1094,9229
DOID:162,9229
DOID:3068,9229
DOID:10763,9229
DOID:1612,9229
DOID:1793,9230
DOID:1059,9230
DOID:0050589,9231
DOID:1793,9231
DOID:8778,9231
DOID:9778,9231
DOID:8577,9231
DOID:10283,9231
DOID:3908,9231
DOID:1612,9231
DOID:684,9231
DOID:0060340,9231
DOID:3068,9231
DOID:657,9232
DOID:1781,9232
DOID:5517,9232
DOID:1749,9232
DOID:127,9232
DOID:10047,9232
DOID:9256,9232
DOID:1380,9232
DOID:9538,9232
DOID:1793,9232
DOID:3459,9232
DOID:3840,9232
DOID:1612,9232
DOID:3829,9232
DOID:4467,9232
DOID:3973,9232
DOID:684,9232
DOID:2871,9232
DOID:0111084,9232
DOID:162,9232
DOID:3113,9232
DOID:3908,9232
DOID:3948,9232
DOID:10283,9232
DOID:4440,9232
DOID:3308,9232
DOID:0050866,9232
DOID:3565,9232
DOID:10534,9232
DOID:1324,9232
DOID:0080347,9232
DOID:0050771,9232
DOID:0090127,9232
DOID:2449,9232
DOID:2394,9232
DOID:768,9232
DOID:8692,9232
DOID:3347,9232
DOID:5520,9232
DOID:169,9232
DOID:4947,9232
DOID:418,9232
DOID:3571,9232
DOID:3910,9232
DOID:0050939,9232
DOID:11054,9232
DOID:7148,9235
DOID:0050908,9235
DOID:0080188,9235
DOID:1240,9235
DOID:8469,9235
DOID:9584,9235
DOID:1936,9235
DOID:934,9235
DOID:1793,9235
DOID:1324,9235
DOID:1749,9235
DOID:399,9235
DOID:12895,9235
DOID:3310,9235
DOID:13371,9235
DOID:326,9235
DOID:10652,9235
DOID:8552,9235
DOID:9637,9235
DOID:13375,9235
DOID:437,9235
DOID:162,9235
DOID:9256,9235
DOID:684,9235
DOID:848,9235
DOID:2043,9235
DOID:5520,9235
DOID:0080827,9235
DOID:10534,9235
DOID:1781,9235
DOID:9446,9235
DOID:13608,9235
DOID:3910,9235
DOID:0060061,9235
DOID:3083,9235
DOID:2316,9235
DOID:0080162,9235
DOID:8691,9235
DOID:9351,9235
DOID:1612,9235
DOID:9452,9235
DOID:1380,9235
DOID:0090018,9235
DOID:3347,9235
DOID:219,9235
DOID:9119,9235
DOID:8541,9235
DOID:9074,9235
DOID:1909,9235
DOID:13241,9235
DOID:2377,9235
DOID:8632,9235
DOID:526,9235
DOID:289,9235
DOID:62,9235
DOID:9538,9235
DOID:11612,9235
DOID:3393,9235
DOID:9970,9235
DOID:9352,9235
DOID:3068,9235
DOID:9065,9235
DOID:865,9235
DOID:7693,9235
DOID:418,9235
DOID:10763,9235
DOID:552,9235
DOID:225,9235
DOID:11054,9235
DOID:0060311,9235
DOID:10591,9235
DOID:6039,9235
DOID:9146,9235
DOID:12140,9235
DOID:0080600,9235
DOID:12930,9235
DOID:7474,9235
DOID:8485,9235
DOID:13580,9235
DOID:0080208,9235
DOID:684,9236
DOID:1749,9238
DOID:9538,9238
DOID:684,9238
DOID:4905,9240
DOID:11193,9241
DOID:227,9241
DOID:9834,9241
DOID:162,9241
DOID:3247,9241
DOID:4971,9241
DOID:668,9241
DOID:1909,9241
DOID:10283,9241
DOID:0070527,9241
DOID:225,9241
DOID:2378,9241
DOID:12185,9241
DOID:4621,9241
DOID:0050581,9241
DOID:13374,9241
DOID:1612,9241
DOID:0050794,9241
DOID:0050788,9241
DOID:9296,9241
DOID:674,9241
DOID:14762,9241
DOID:7147,9241
DOID:0050789,9241
DOID:10241,9241
DOID:11476,9241
DOID:10485,9241
DOID:10534,9241
DOID:0050873,9242
DOID:0050745,9242
DOID:8584,9242
DOID:10534,9242
DOID:0060180,9242
DOID:0060294,9244
DOID:0050156,9244
DOID:3083,9244
DOID:225,9244
DOID:11156,9244
DOID:9164,9244
DOID:305,9244
DOID:9256,9245
DOID:219,9245
DOID:0060180,9245
DOID:3908,9245
DOID:1793,9245
DOID:10283,9245
DOID:9261,9246
DOID:3905,9246
DOID:0080600,9246
DOID:4001,9246
DOID:13543,9247
DOID:11199,9247
DOID:11202,9247
DOID:1540,9247
DOID:657,9247
DOID:7608,9247
DOID:1470,9248
DOID:5419,9248
DOID:0060250,9248
DOID:0060167,9248
DOID:1596,9248
DOID:10591,9248
DOID:162,9248
DOID:10652,9248
DOID:305,9249
DOID:0060782,9249
DOID:7148,9249
DOID:1612,9249
DOID:10283,9249
DOID:1749,9252
DOID:8893,9252
DOID:1520,9252
DOID:1273,9252
DOID:219,9252
DOID:10283,9252
DOID:1612,9252
DOID:7148,9252
DOID:10534,9252
DOID:9256,9252
DOID:12894,9252
DOID:1470,9252
DOID:162,9253
DOID:1324,9253
DOID:1793,9253
DOID:1781,9253
DOID:3908,9254
DOID:1909,9255
DOID:3908,9255
DOID:0081267,9255
DOID:9351,9255
DOID:2316,9255
DOID:0111084,9255
DOID:3083,9255
DOID:9256,9255
DOID:2841,9255
DOID:865,9255
DOID:2876,9255
DOID:1749,9255
DOID:9538,9255
DOID:0060060,9255
DOID:0080771,9255
DOID:8869,9255
DOID:8469,9256
DOID:10534,9256
DOID:543,9256
DOID:2377,9256
DOID:707,9258
DOID:1612,9258
DOID:11121,9260
DOID:3905,9260
DOID:9261,9260
DOID:0060058,9260
DOID:178,9260
DOID:9408,9260
DOID:10534,9260
DOID:1781,9260
DOID:1612,9261
DOID:10283,9261
DOID:10652,9261
DOID:9538,9261
DOID:11054,9261
DOID:2723,9261
DOID:162,9261
DOID:9253,9261
DOID:1324,9261
DOID:1273,9261
DOID:0060851,9261
DOID:9261,9261
DOID:2938,9261
DOID:1793,9261
DOID:5520,9261
DOID:9970,9261
DOID:305,9261
DOID:640,9262
DOID:9256,9262
DOID:1612,9262
DOID:1781,9262
DOID:684,9262
DOID:1040,9262
DOID:0080208,9262
DOID:654,9262
DOID:2998,9263
DOID:9256,9263
DOID:4362,9263
DOID:10534,9263
DOID:684,9265
DOID:684,9266
DOID:9256,9266
DOID:1324,9267
DOID:10652,9267
DOID:10534,9270
DOID:10534,9271
DOID:162,9271
DOID:1115,9271
DOID:4905,9271
DOID:5041,9271
DOID:9256,9271
DOID:684,9271
DOID:1324,9271
DOID:5223,9271
DOID:4362,9271
DOID:1612,9271
DOID:8552,9271
DOID:3908,9271
DOID:1596,9271
DOID:3910,9271
DOID:12336,9271
DOID:14227,9271
DOID:3571,9271
DOID:3498,9271
DOID:305,9271
DOID:1380,9271
DOID:784,9271
DOID:1793,9271
DOID:3068,9271
DOID:1936,9271
DOID:6713,9271
DOID:4467,9271
DOID:2394,9271
DOID:2841,9271
DOID:2394,9274
DOID:1928,9275
DOID:1240,9275
DOID:225,9275
DOID:1793,9275
DOID:10283,9276
DOID:305,9276
DOID:3910,9276
DOID:10534,9276
DOID:1612,9276
DOID:1324,9276
DOID:9256,9276
DOID:162,9276
DOID:11476,9276
DOID:1749,9276
DOID:0070303,9282
DOID:1612,9282
DOID:891,9283
DOID:0080922,9289
DOID:1749,9289
DOID:1909,9289
DOID:1793,9289
DOID:0050561,9289
DOID:3910,9289
DOID:3770,9289
DOID:9119,9289
DOID:162,9289
DOID:3347,9289
DOID:2394,9289
DOID:7148,9289
DOID:0070293,9289
DOID:10907,9289
DOID:1059,9289
DOID:3068,9289
DOID:9352,9289
DOID:305,9289
DOID:9256,9289
DOID:0080918,9289
DOID:10908,9289
DOID:0050777,9289
DOID:1596,9289
DOID:3908,9289
DOID:0060903,9289
DOID:557,9289
DOID:8689,9290
DOID:162,9290
DOID:2394,9290
DOID:9970,9290
DOID:1936,9290
DOID:4001,9290
DOID:1520,9290
DOID:8778,9290
DOID:8577,9290
DOID:1612,9290
DOID:10763,9290
DOID:326,9290
DOID:1883,9290
DOID:9256,9290
DOID:2871,9290
DOID:219,9290
DOID:684,9290
DOID:3068,9290
DOID:7148,9294
DOID:2154,9294
DOID:0050745,9294
DOID:1781,9294
DOID:4947,9294
DOID:2377,9294
DOID:4195,9294
DOID:0050866,9294
DOID:865,9294
DOID:1749,9294
DOID:684,9294
DOID:299,9294
DOID:1612,9294
DOID:4006,9294
DOID:2316,9294
DOID:769,9294
DOID:9256,9294
DOID:3744,9294
DOID:0050940,9294
DOID:574,9294
DOID:870,9294
DOID:10652,9294
DOID:9256,9295
DOID:162,9295
DOID:162,9306
DOID:3907,9306
DOID:684,9306
DOID:1793,9306
DOID:10534,9306
DOID:9256,9306
DOID:4971,9306
DOID:1749,9306
DOID:10283,9306
DOID:3908,9306
DOID:0050855,9306
DOID:1324,9306
DOID:824,9306
DOID:9253,9306
DOID:2394,9306
DOID:8778,9308
DOID:1040,9308
DOID:0060058,9308
DOID:4948,9308
DOID:14203,9308
DOID:1324,9308
DOID:4362,9308
DOID:7148,9308
DOID:9074,9308
DOID:13777,9308
DOID:289,9308
DOID:162,9308
DOID:3113,9308
DOID:4411,9308
DOID:1328,9308
DOID:934,9308
DOID:8567,9308
DOID:3044,9308
DOID:8577,9308
DOID:8536,9308
DOID:1115,9308
DOID:848,9308
DOID:0081267,9308
DOID:848,9311
DOID:9352,9311
DOID:3650,9311
DOID:326,9311
DOID:11123,9311
DOID:3328,9311
DOID:14188,9311
DOID:90,9311
DOID:1273,9311
DOID:8622,9311
DOID:934,9311
DOID:1596,9311
DOID:1205,9311
DOID:8534,9311
DOID:0050451,9312
DOID:2187,9313
DOID:0050591,9313
DOID:0111721,9313
DOID:3498,9313
DOID:216,9313
DOID:769,9313
DOID:13711,9313
DOID:162,9313
DOID:299,9313
DOID:9256,9314
DOID:219,9314
DOID:162,9314
DOID:305,9314
DOID:10534,9314
DOID:9352,9314
DOID:4610,9314
DOID:769,9314
DOID:4440,9314
DOID:4798,9314
DOID:1612,9314
DOID:0050902,9314
DOID:5041,9314
DOID:1324,9314
DOID:0060060,9314
DOID:8567,9314
DOID:1793,9314
DOID:3717,9314
DOID:4159,9314
DOID:10283,9314
DOID:5520,9314
DOID:3498,9314
DOID:684,9314
DOID:3908,9314
DOID:3565,9314
DOID:0070482,9314
DOID:4588,9314
DOID:9538,9314
DOID:9261,9314
DOID:4467,9314
DOID:1936,9314
DOID:5823,9314
DOID:10763,9314
DOID:11054,9314
DOID:2394,9314
DOID:0050639,9314
DOID:3068,9314
DOID:8692,9314
DOID:1749,9314
DOID:934,9314
DOID:5844,9314
DOID:9119,9314
DOID:3078,9314
DOID:3347,9314
DOID:0050866,9314
DOID:1040,9314
DOID:2871,9314
DOID:3146,9314
DOID:4006,9314
DOID:5603,9314
DOID:1909,9314
DOID:0050745,9314
DOID:0050886,9314
DOID:3744,9314
DOID:1781,9314
DOID:1380,9314
DOID:1240,9314
DOID:10241,9314
DOID:557,9314
DOID:9970,9314
DOID:552,9314
DOID:6713,9314
DOID:8893,9314
DOID:3571,9314
DOID:1485,9314
DOID:4362,9314
DOID:0060058,9314
DOID:8398,9314
DOID:3390,9314
DOID:657,9314
DOID:288,9314
DOID:3770,9314
DOID:4481,9314
DOID:6432,9314
DOID:326,9314
DOID:4947,9314
DOID:4677,9314
DOID:8577,9314
DOID:3908,9315
DOID:0050855,9315
DOID:0050156,9315
DOID:0080208,9315
DOID:9970,9317
DOID:0070113,9317
DOID:10976,9317
DOID:684,9317
DOID:162,9319
DOID:11934,9319
DOID:0111414,9319
DOID:1040,9319
DOID:9256,9319
DOID:3910,9319
DOID:684,9319
DOID:10283,9319
DOID:2394,9319
DOID:1749,9319
DOID:11054,9319
DOID:1781,9319
DOID:3068,9319
DOID:5223,9319
DOID:1324,9319
DOID:4362,9319
DOID:707,9319
DOID:1612,9319
DOID:3571,9319
DOID:9538,9319
DOID:3498,9319
DOID:9119,9320
DOID:5517,9320
DOID:0050889,9320
DOID:0060041,9320
DOID:0080234,9320
DOID:14330,9320
DOID:768,9321
DOID:2256,9321
DOID:162,9321
DOID:0080043,9321
DOID:12858,9322
DOID:162,9322
DOID:1612,9322
DOID:114,9322
DOID:3905,9322
DOID:3910,9322
DOID:9256,9322
DOID:9261,9322
DOID:4947,9324
DOID:10591,9324
DOID:10652,9325
DOID:1909,9325
DOID:4362,9325
DOID:9256,9325
DOID:1324,9325
DOID:0080539,9326
DOID:2703,9332
DOID:225,9332
DOID:9588,9332
DOID:1074,9332
DOID:9351,9332
DOID:5844,9332
DOID:1967,9332
DOID:8869,9332
DOID:1936,9332
DOID:1909,9332
DOID:1993,9332
DOID:3393,9332
DOID:3405,9332
DOID:418,9332
DOID:2377,9332
DOID:10608,9332
DOID:3908,9332
DOID:7148,9332
DOID:0050697,9332
DOID:8567,9332
DOID:9352,9332
DOID:4415,9332
DOID:12365,9332
DOID:11054,9332
DOID:419,9332
DOID:3965,9332
DOID:676,9332
DOID:0060061,9332
DOID:3450,9332
DOID:8469,9332
DOID:936,9332
DOID:3486,9332
DOID:9744,9332
DOID:2394,9332
DOID:3565,9332
DOID:684,9332
DOID:2237,9332
DOID:2043,9332
DOID:0050589,9332
DOID:10763,9332
DOID:526,9332
DOID:9538,9332
DOID:1884,9332
DOID:5520,9332
DOID:11714,9332
DOID:12785,9332
DOID:0050866,9332
DOID:3284,9332
DOID:0050873,9332
DOID:2913,9332
DOID:2841,9332
DOID:8857,9332
DOID:11612,9332
DOID:865,9332
DOID:0080208,9332
DOID:0080547,9332
DOID:0080162,9332
DOID:2957,9332
DOID:399,9332
DOID:2048,9332
DOID:3082,9332
DOID:799,9332
DOID:5082,9332
DOID:10762,9332
DOID:162,9332
DOID:4467,9332
DOID:0080915,9332
DOID:6713,9332
DOID:1612,9332
DOID:0080534,9332
DOID:1115,9332
DOID:0080745,9332
DOID:10223,9332
DOID:0001816,9332
DOID:8622,9332
DOID:934,9332
DOID:1837,9332
DOID:305,9332
DOID:8923,9332
DOID:848,9332
DOID:0050156,9332
DOID:10603,9332
DOID:8577,9332
DOID:8778,9332
DOID:3087,9332
DOID:10873,9332
DOID:409,9332
DOID:893,9332
DOID:2938,9332
DOID:2921,9332
DOID:0111084,9332
DOID:14330,9332
DOID:0050746,9332
DOID:0050745,9332
DOID:0081013,9332
DOID:552,9332
DOID:3910,9332
DOID:9256,9332
DOID:8398,9332
DOID:3068,9332
DOID:0014667,9332
DOID:10591,9332
DOID:9970,9332
DOID:2986,9332
DOID:3083,9332
DOID:4195,9332
DOID:2945,9332
DOID:557,9332
DOID:1596,9332
DOID:0080600,9332
DOID:12449,9332
DOID:1697,9333
DOID:8893,9333
DOID:0070521,9333
DOID:4644,9333
DOID:3310,9333
DOID:1324,9333
DOID:0111687,9333
DOID:0060655,9333
DOID:162,9334
DOID:1240,9334
DOID:9352,9334
DOID:9256,9334
DOID:9119,9334
DOID:783,9337
DOID:0060060,9337
DOID:1749,9338
DOID:10283,9338
DOID:225,9338
DOID:8778,9340
DOID:11981,9340
DOID:9351,9340
DOID:3324,9340
DOID:3393,9340
DOID:1485,9341
DOID:3310,9341
DOID:1936,9341
DOID:225,9342
DOID:870,9342
DOID:1697,9342
DOID:3390,9342
DOID:0060337,9342
DOID:2394,9342
DOID:10485,9343
DOID:225,9343
DOID:0080196,9343
DOID:2908,9343
DOID:1612,9343
DOID:1883,9343
DOID:934,9343
DOID:3590,9343
