X,logFC,AveExpr,t,P.Value,adj.P.Val,B,change
56165,-0.0440924465909798,2.84845710842624,-0.250503089602629,0.803189217503048,0.848671212973588,-6.52504771114503,NOT
56169,0.204114134669073,3.82014544792429,1.81450169661157,0.0753930805177727,0.126204622886021,-4.96274620460592,NOT
5617,-0.124548590627863,2.54957329101967,-3.31672696342861,0.00166977711374517,0.00609597451203182,-1.58309329182744,NOT
56171,-0.617343904077918,4.11492329658693,-3.82883874469041,0.000348900199808385,0.00202200128140095,-0.124663987020798,NOT
56172,0.394622345986342,9.48754857643195,1.83773190919369,0.0718400127234108,0.121359327083014,-4.92297618111659,NOT
5618,-1.50130882747726,4.70491002538511,-4.75290825216872,1.63467706539359e-05,0.000261648848653006,2.77182478936566,Down
56180,0.396467163208765,7.4166302767543,2.95941042814991,0.00463873882688418,0.0133976556631118,-2.52053200642129,NOT
56181,-0.355511045013552,6.8102534577237,-3.05023378506895,0.00359940762900446,0.0110145575997632,-2.28913766977899,NOT
5619,-0.123368796681754,3.52075405639058,-2.08292632894067,0.0422117481661111,0.0784346786661102,-4.4766655744355,NOT
5620,-0.197372825242184,2.81980695509151,-3.90014097724047,0.00027822786858025,0.0017409306296019,0.0878193857562319,NOT
56203,-0.366290232966502,3.46759164604572,-4.14302281192541,0.000126957231560004,0.00102233464424034,0.826861568083139,NOT
56204,-0.666596319215648,8.87447548848677,-4.37406999202417,5.91235134373948e-05,0.000622440871496617,1.54991072101287,NOT
5621,-0.0293128121318897,10.9594457483039,-0.203620264489291,0.839448050366743,0.877851966094363,-6.53567285437762,NOT
5623,-0.0520862849638952,3.53561190415283,-0.491037186273541,0.62547408511672,0.701393233627925,-6.43620799788202,NOT
5624,0.334218905106298,4.10360354067725,2.68720095846268,0.0096634952329697,0.0236911496034096,-3.18380244819796,NOT
56241,0.265756446742424,5.89897166820172,0.804111840849546,0.425007281978545,0.517655240095994,-6.23539891844905,NOT
56242,-0.30119786244215,4.85015388862527,-3.00140317920059,0.0041275529374804,0.0122596152289391,-2.41415090702454,NOT
56243,0.873302160682867,8.62123363721542,4.31302634742799,7.2466036907683e-05,0.000710802050195756,1.35711150810237,NOT
56244,-0.0876017306303112,2.73283132927011,-2.50514256870572,0.0154238646114245,0.0345287633485599,-3.60055129655514,NOT
56245,-0.384238723427334,4.41695146404263,-4.07401710875478,0.000158985939449077,0.00118374752482664,0.614586325342406,NOT
56246,-0.695774054413483,3.58295164808913,-4.16068948907444,0.000119821582588199,0.000987931687028188,0.881489439943306,NOT
56252,0.186073486637914,7.7646477610595,1.96870523194896,0.0543481899699405,0.096647882829551,-4.69053735254221,NOT
56253,0.234728880993983,4.13697769961676,0.837509675531857,0.406153647907367,0.499394400332015,-6.2083681917801,NOT
56254,-0.111207025455519,8.70059100451064,-1.31593498064768,0.193989801045332,0.274880485640173,-5.70571197892714,NOT
56255,-0.533007358248863,9.32568493197191,-2.65777351784715,0.0104356890102704,0.0251315818144871,-3.25266943139254,NOT
56256,1.06867552035407,5.49147770273513,4.16235865735806,0.000119167873922614,0.000983961858273004,0.886656594326515,Up
56257,-0.0761484393396321,7.91678611017194,-0.61087014923518,0.543956760862344,0.628633974593343,-6.37063942783392,NOT
56259,0.672720021797867,6.64644051365122,4.08171940691217,0.000155055637383264,0.00116374075267552,0.638192116537545,NOT
